File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD17A2HGF_061_Gpp_500m_doy2020329000000_aid0001,Gpp_500m,aid0001,2020-11-24,221463.0,0.0019,0.0953,"(0.0019,0.0953)",0.0376322,0.016256,0.0002643,0.0484,0.0812,0.0381,0.0019,0.0265
MOD17A2HGF_061_Gpp_500m_doy2020337000000_aid0001,Gpp_500m,aid0001,2020-12-02,221463.0,0.0016,0.1002,"(0.0016,0.1002)",0.0374522,0.0175357,0.0003075,0.0488,0.0846,0.0377,0.0016,0.0249
MOD17A2HGF_061_Gpp_500m_doy2020345000000_aid0001,Gpp_500m,aid0001,2020-12-10,221463.0,0.0009,0.1004,"(0.0009,0.1004)",0.0339568,0.0183477,0.0003366,0.0461,0.0858,0.0333,0.0009,0.0196
MOD17A2HGF_061_Gpp_500m_doy2020353000000_aid0001,Gpp_500m,aid0001,2020-12-18,221463.0,0.0007,0.0941,"(0.0007,0.0941)",0.0299848,0.0169081,0.0002859,0.0406,0.076,0.0294,0.0007,0.017
MOD17A2HGF_061_Gpp_500m_doy2020361000000_aid0001,Gpp_500m,aid0001,2020-12-26,221463.0,0.0005,0.0706,"(0.0005,0.0706)",0.0200831,0.0127389,0.0001623,0.0282,0.0558,0.0189,0.0005,0.0098
MOD17A2HGF_061_Gpp_500m_doy2021001000000_aid0001,Gpp_500m,aid0001,2021-01-01,221463.0,0.0008,0.0965,"(0.0008,0.0965)",0.0260504,0.0157254,0.0002473,0.0345,0.0645,0.0248,0.0008,0.0145
MOD17A2HGF_061_Gpp_500m_doy2021009000000_aid0001,Gpp_500m,aid0001,2021-01-09,221463.0,0.0001,0.0863,"(0.0001,0.0863)",0.0218189,0.0138807,0.0001927,0.0297,0.0576,0.0206,0.0001,0.0111
MOD17A2HGF_061_Gpp_500m_doy2021017000000_aid0001,Gpp_500m,aid0001,2021-01-17,221463.0,0.0002,0.0881,"(0.0002,0.0881)",0.019066,0.0138387,0.0001915,0.0276,0.0571,0.017,0.0002,0.0079
MOD17A2HGF_061_Gpp_500m_doy2021025000000_aid0001,Gpp_500m,aid0001,2021-01-25,221463.0,0.0,0.0873,"(0.0,0.0873)",0.0159176,0.0137921,0.0001902,0.024,0.0534,0.0137,0.0,0.0044
MOD17A2HGF_061_Gpp_500m_doy2021033000000_aid0001,Gpp_500m,aid0001,2021-02-02,221463.0,0.0,0.0792,"(0.0,0.0792)",0.0139387,0.0112591,0.0001268,0.0198,0.042,0.0122,0.0,0.005
MOD17A2HGF_061_Gpp_500m_doy2021041000000_aid0001,Gpp_500m,aid0001,2021-02-10,221463.0,0.0,0.079,"(0.0,0.079)",0.0140884,0.0112474,0.0001265,0.0209,0.0449,0.012,0.0,0.0049
MOD17A2HGF_061_Gpp_500m_doy2021049000000_aid0001,Gpp_500m,aid0001,2021-02-18,221463.0,0.0015,0.0838,"(0.0015,0.0838)",0.0182263,0.0111278,0.0001238,0.0238,0.0439,0.0166,0.0015,0.0104
MOD17A2HGF_061_Gpp_500m_doy2021057000000_aid0001,Gpp_500m,aid0001,2021-02-26,221463.0,0.0,0.0872,"(0.0,0.0872)",0.0172871,0.0121715,0.0001481,0.0239,0.0474,0.0149,0.0,0.0082
MOD17A2HGF_061_Gpp_500m_doy2021065000000_aid0001,Gpp_500m,aid0001,2021-03-06,221463.0,0.0,0.0795,"(0.0,0.0795)",0.0151336,0.0110344,0.0001218,0.0215,0.044,0.0127,0.0,0.0065
MOD17A2HGF_061_Gpp_500m_doy2021073000000_aid0001,Gpp_500m,aid0001,2021-03-14,221463.0,0.0013,0.0839,"(0.0013,0.0839)",0.01782,0.0106537,0.0001135,0.0231,0.0423,0.0161,0.0013,0.0103
MOD17A2HGF_061_Gpp_500m_doy2021081000000_aid0001,Gpp_500m,aid0001,2021-03-22,221463.0,0.0003,0.0798,"(0.0003,0.0798)",0.016383,0.0104554,0.0001093,0.021,0.0385,0.0148,0.0003,0.0093
MOD17A2HGF_061_Gpp_500m_doy2021089000000_aid0001,Gpp_500m,aid0001,2021-03-30,221463.0,0.0015,0.0866,"(0.0015,0.0866)",0.0208656,0.0119816,0.0001436,0.0266,0.0474,0.0197,0.0015,0.0127
MOD17A2HGF_061_Gpp_500m_doy2021097000000_aid0001,Gpp_500m,aid0001,2021-04-07,221463.0,0.0019,0.0875,"(0.0019,0.0875)",0.0248209,0.0126353,0.0001597,0.0318,0.0552,0.0238,0.0019,0.0162
MOD17A2HGF_061_Gpp_500m_doy2021105000000_aid0001,Gpp_500m,aid0001,2021-04-15,221463.0,0.002,0.085,"(0.002,0.085)",0.0298375,0.0133708,0.0001788,0.0377,0.0631,0.0297,0.002,0.02075
MOD17A2HGF_061_Gpp_500m_doy2021113000000_aid0001,Gpp_500m,aid0001,2021-04-23,221463.0,0.002,0.0771,"(0.002,0.0771)",0.0318164,0.0129947,0.0001689,0.041,0.0695,0.0328,0.002,0.022
MOD17A2HGF_061_Gpp_500m_doy2021121000000_aid0001,Gpp_500m,aid0001,2021-05-01,221463.0,0.0015,0.0633,"(0.0015,0.0633)",0.0284141,0.0108082,0.0001168,0.0361,0.0592,0.0286,0.0015,0.0207
MOD17A2HGF_061_Gpp_500m_doy2021129000000_aid0001,Gpp_500m,aid0001,2021-05-09,221463.0,0.002,0.0844,"(0.002,0.0844)",0.0385623,0.0137576,0.0001893,0.048,0.076,0.0395,0.002,0.0293
MOD17A2HGF_061_Gpp_500m_doy2021137000000_aid0001,Gpp_500m,aid0001,2021-05-17,221463.0,0.0022,0.0869,"(0.0022,0.0869)",0.0424291,0.0156498,0.0002449,0.0531,0.0842,0.0439,0.0022,0.0323
MOD17A2HGF_061_Gpp_500m_doy2021145000000_aid0001,Gpp_500m,aid0001,2021-05-25,221463.0,0.0026,0.1088,"(0.0026,0.1088)",0.0524223,0.0201421,0.0004057,0.0666,0.1061,0.0551,0.0026,0.0402
MOD17A2HGF_061_Gpp_500m_doy2021153000000_aid0001,Gpp_500m,aid0001,2021-06-02,221463.0,0.0022,0.1008,"(0.0022,0.1008)",0.0472695,0.0208804,0.000436,0.0625,0.1008,0.049,0.0022,0.0329
MOD17A2HGF_061_Gpp_500m_doy2021161000000_aid0001,Gpp_500m,aid0001,2021-06-10,221463.0,0.0022,0.0806,"(0.0022,0.0806)",0.0365481,0.0157349,0.0002476,0.0479,0.0806,0.0379,0.0022,0.026
MOD17A2HGF_061_Gpp_500m_doy2021169000000_aid0001,Gpp_500m,aid0001,2021-06-18,221463.0,0.0024,0.0928,"(0.0024,0.0928)",0.0385045,0.0172378,0.0002971,0.0508,0.0871,0.0403,0.0024,0.0266
MOD17A2HGF_061_Gpp_500m_doy2021177000000_aid0001,Gpp_500m,aid0001,2021-06-26,221463.0,0.0022,0.0908,"(0.0022,0.0908)",0.0379924,0.0181696,0.0003301,0.0507,0.0891,0.0391,0.0022,0.0251
MOD17A2HGF_061_Gpp_500m_doy2021185000000_aid0001,Gpp_500m,aid0001,2021-07-04,221463.0,0.0017,0.0828,"(0.0017,0.0828)",0.0335349,0.0164183,0.0002696,0.045,0.0802,0.034,0.0017,0.0215
MOD17A2HGF_061_Gpp_500m_doy2021193000000_aid0001,Gpp_500m,aid0001,2021-07-12,221463.0,0.0016,0.0793,"(0.0016,0.0793)",0.0312448,0.0151166,0.0002285,0.0416,0.0731,0.0318,0.0016,0.0206
MOD17A2HGF_061_Gpp_500m_doy2021201000000_aid0001,Gpp_500m,aid0001,2021-07-20,221463.0,0.0017,0.081,"(0.0017,0.081)",0.0305467,0.0152178,0.0002316,0.0407,0.0728,0.0309,0.0017,0.0193
MOD17A2HGF_061_Gpp_500m_doy2021209000000_aid0001,Gpp_500m,aid0001,2021-07-28,221463.0,0.0015,0.0852,"(0.0015,0.0852)",0.0293365,0.014455,0.0002089,0.0388,0.0691,0.0296,0.0015,0.0186
MOD17A2HGF_061_Gpp_500m_doy2021217000000_aid0001,Gpp_500m,aid0001,2021-08-05,221463.0,0.0016,0.0902,"(0.0016,0.0902)",0.0332572,0.0170358,0.0002902,0.0446,0.0812,0.0332,0.0016,0.0202
MOD17A2HGF_061_Gpp_500m_doy2021225000000_aid0001,Gpp_500m,aid0001,2021-08-13,221463.0,0.0015,0.0955,"(0.0015,0.0955)",0.0332282,0.0170644,0.0002912,0.0448,0.0821,0.0341,0.0015,0.0199
MOD17A2HGF_061_Gpp_500m_doy2021233000000_aid0001,Gpp_500m,aid0001,2021-08-21,221463.0,0.0016,0.1066,"(0.0016,0.1066)",0.0373894,0.0207302,0.0004297,0.0522,0.0994,0.0378,0.0016,0.0205
MOD17A2HGF_061_Gpp_500m_doy2021241000000_aid0001,Gpp_500m,aid0001,2021-08-29,221463.0,0.0016,0.0922,"(0.0016,0.0922)",0.0304575,0.0165185,0.0002729,0.0423,0.0804,0.0307,0.0016,0.0168
MOD17A2HGF_061_Gpp_500m_doy2021249000000_aid0001,Gpp_500m,aid0001,2021-09-06,221463.0,0.0016,0.0979,"(0.0016,0.0979)",0.0316454,0.017501,0.0003063,0.0435,0.0823,0.0318,0.0016,0.0176
MOD17A2HGF_061_Gpp_500m_doy2021257000000_aid0001,Gpp_500m,aid0001,2021-09-14,221463.0,0.0012,0.0915,"(0.0012,0.0915)",0.0308436,0.0173632,0.0003015,0.0429,0.082,0.0306,0.0012,0.0168
MOD17A2HGF_061_Gpp_500m_doy2021265000000_aid0001,Gpp_500m,aid0001,2021-09-22,221463.0,0.0012,0.0935,"(0.0012,0.0935)",0.0333376,0.0174567,0.0003047,0.0457,0.0835,0.0337,0.0012,0.0205
MOD17A2HGF_061_Gpp_500m_doy2021273000000_aid0001,Gpp_500m,aid0001,2021-09-30,221463.0,0.0011,0.0889,"(0.0011,0.0889)",0.031416,0.0159579,0.0002547,0.0424,0.0755,0.0323,0.0011,0.0203
MOD17A2HGF_061_Gpp_500m_doy2021281000000_aid0001,Gpp_500m,aid0001,2021-10-08,221463.0,0.0011,0.093,"(0.0011,0.093)",0.0346934,0.0183577,0.000337,0.0478,0.0872,0.0354,0.0011,0.0212
MOD17A2HGF_061_Gpp_500m_doy2021289000000_aid0001,Gpp_500m,aid0001,2021-10-16,221463.0,0.0008,0.102,"(0.0008,0.102)",0.0391244,0.0227808,0.000519,0.0581,0.102,0.0396,0.0008,0.0197
MOD17A2HGF_061_Gpp_500m_doy2021297000000_aid0001,Gpp_500m,aid0001,2021-10-24,221463.0,0.001,0.1027,"(0.001,0.1027)",0.0371674,0.021902,0.0004797,0.0547,0.1027,0.0388,0.001,0.0179
MOD17A2HGF_061_Gpp_500m_doy2021305000000_aid0001,Gpp_500m,aid0001,2021-11-01,221463.0,0.0006,0.0986,"(0.0006,0.0986)",0.0353538,0.0218115,0.0004757,0.0526,0.0986,0.0362,0.0006,0.0159
MOD17A2HGF_061_Gpp_500m_doy2021313000000_aid0001,Gpp_500m,aid0001,2021-11-09,221463.0,0.0019,0.099,"(0.0019,0.099)",0.0331493,0.018955,0.0003593,0.0476,0.0931,0.0329,0.0019,0.0172
MOD17A2HGF_061_Gpp_500m_doy2021321000000_aid0001,Gpp_500m,aid0001,2021-11-17,221463.0,0.0014,0.098,"(0.0014,0.098)",0.0312126,0.0190593,0.0003633,0.0447,0.0891,0.0305,0.0014,0.0151
MOD17A2HGF_061_Gpp_500m_doy2021329000000_aid0001,Gpp_500m,aid0001,2021-11-25,221463.0,0.0012,0.0959,"(0.0012,0.0959)",0.0267455,0.0179358,0.0003217,0.0394,0.0818,0.025,0.0012,0.0111
MOD17A2HGF_061_Gpp_500m_doy2021337000000_aid0001,Gpp_500m,aid0001,2021-12-03,221463.0,0.0,0.1012,"(0.0,0.1012)",0.0243853,0.0177595,0.0003154,0.0356,0.0753,0.0219,0.0,0.0091
MOD17A2HGF_061_Gpp_500m_doy2021345000000_aid0001,Gpp_500m,aid0001,2021-12-11,221463.0,0.0,0.0955,"(0.0,0.0955)",0.0217287,0.0163238,0.0002665,0.0318,0.0676,0.0191,0.0,0.0079
MOD17A2HGF_061_Gpp_500m_doy2021353000000_aid0001,Gpp_500m,aid0001,2021-12-19,221463.0,0.0013,0.0908,"(0.0013,0.0908)",0.0213788,0.0152605,0.0002329,0.0303,0.0618,0.0188,0.0013,0.0093
MOD17A2HGF_061_Gpp_500m_doy2021361000000_aid0001,Gpp_500m,aid0001,2021-12-27,221463.0,0.0004,0.0605,"(0.0004,0.0605)",0.0130772,0.0095778,9.17e-05,0.0186,0.0385,0.0116,0.0004,0.0053
MOD17A2HGF_061_Gpp_500m_doy2022001000000_aid0001,Gpp_500m,aid0001,2022-01-01,221463.0,0.0,0.0901,"(0.0,0.0901)",0.0173901,0.0135533,0.0001837,0.0249,0.0528,0.0152,0.0,0.0063
MOD17A2HGF_061_Gpp_500m_doy2022009000000_aid0001,Gpp_500m,aid0001,2022-01-09,221463.0,0.0,0.0812,"(0.0,0.0812)",0.0160221,0.0128229,0.0001644,0.0233,0.0498,0.0139,0.0,0.0056
MOD17A2HGF_061_Gpp_500m_doy2022017000000_aid0001,Gpp_500m,aid0001,2022-01-17,221463.0,0.0004,0.0826,"(0.0004,0.0826)",0.0172561,0.0116797,0.0001364,0.0225,0.0421,0.0151,0.0004,0.0094
MOD17A2HGF_061_Gpp_500m_doy2022025000000_aid0001,Gpp_500m,aid0001,2022-01-25,221463.0,0.0,0.0822,"(0.0,0.0822)",0.0167591,0.0122998,0.0001513,0.0232,0.0472,0.0148,0.0,0.0072
MOD17A2HGF_061_Gpp_500m_doy2022033000000_aid0001,Gpp_500m,aid0001,2022-02-02,221463.0,0.0,0.0789,"(0.0,0.0789)",0.0146785,0.0101776,0.0001036,0.0191,0.0362,0.0128,0.0,0.0077
MOD17A2HGF_061_Gpp_500m_doy2022041000000_aid0001,Gpp_500m,aid0001,2022-02-10,221463.0,0.0,0.0753,"(0.0,0.0753)",0.0131699,0.0099706,9.94e-05,0.0179,0.0362,0.0117,0.0,0.0057
MOD17A2HGF_061_Gpp_500m_doy2022049000000_aid0001,Gpp_500m,aid0001,2022-02-18,221463.0,0.0005,0.0736,"(0.0005,0.0736)",0.0147809,0.0094014,8.84e-05,0.0187,0.034,0.0135,0.0005,0.0085
MOD17A2HGF_061_Gpp_500m_doy2022057000000_aid0001,Gpp_500m,aid0001,2022-02-26,221463.0,0.0003,0.0803,"(0.0003,0.0803)",0.0171261,0.0112288,0.0001261,0.0227,0.0429,0.0157,0.0003,0.0092
MOD17A2HGF_061_Gpp_500m_doy2022065000000_aid0001,Gpp_500m,aid0001,2022-03-06,221463.0,0.0,0.067,"(0.0,0.067)",0.0108203,0.0092573,8.57e-05,0.0158,0.035,0.0094,0.0,0.003
MOD17A2HGF_061_Gpp_500m_doy2022073000000_aid0001,Gpp_500m,aid0001,2022-03-14,221463.0,0.0,0.0721,"(0.0,0.0721)",0.0130569,0.0086541,7.49e-05,0.0175,0.0337,0.012,0.0,0.0067
MOD17A2HGF_061_Gpp_500m_doy2022081000000_aid0001,Gpp_500m,aid0001,2022-03-22,221463.0,0.0002,0.0786,"(0.0002,0.0786)",0.0174218,0.0107772,0.0001161,0.0234,0.0441,0.0159,0.0002,0.0096
MOD17A2HGF_061_Gpp_500m_doy2022089000000_aid0001,Gpp_500m,aid0001,2022-03-30,221463.0,0.0,0.099,"(0.0,0.099)",0.0204049,0.013864,0.0001922,0.0282,0.0553,0.0183,0.0,0.0101
MOD17A2HGF_061_Gpp_500m_doy2022097000000_aid0001,Gpp_500m,aid0001,2022-04-07,221463.0,0.0005,0.0828,"(0.0005,0.0828)",0.0185202,0.0117388,0.0001378,0.0247,0.047,0.0167,0.0005,0.0098
MOD17A2HGF_061_Gpp_500m_doy2022105000000_aid0001,Gpp_500m,aid0001,2022-04-15,221463.0,0.0006,0.0801,"(0.0006,0.0801)",0.0235742,0.0119779,0.0001435,0.031,0.0554,0.0225,0.0006,0.0147
MOD17A2HGF_061_Gpp_500m_doy2022113000000_aid0001,Gpp_500m,aid0001,2022-04-23,221463.0,0.0007,0.0734,"(0.0007,0.0734)",0.0284338,0.0127893,0.0001636,0.0373,0.0647,0.0277,0.0007,0.019
MOD17A2HGF_061_Gpp_500m_doy2022121000000_aid0001,Gpp_500m,aid0001,2022-05-01,221463.0,0.0008,0.0894,"(0.0008,0.0894)",0.0388855,0.0155693,0.0002424,0.05,0.0831,0.039,0.0008,0.0279
MOD17A2HGF_061_Gpp_500m_doy2022129000000_aid0001,Gpp_500m,aid0001,2022-05-09,221463.0,0.0008,0.1061,"(0.0008,0.1061)",0.0464199,0.0185045,0.0003424,0.0593,0.0975,0.047,0.0008,0.0338
MOD17A2HGF_061_Gpp_500m_doy2022137000000_aid0001,Gpp_500m,aid0001,2022-05-17,221463.0,0.0007,0.0945,"(0.0007,0.0945)",0.0385515,0.0157115,0.0002468,0.0487,0.0799,0.0392,0.0007,0.0279
MOD17A2HGF_061_Gpp_500m_doy2022145000000_aid0001,Gpp_500m,aid0001,2022-05-25,221463.0,0.0008,0.0805,"(0.0008,0.0805)",0.0330787,0.0135463,0.0001835,0.0426,0.0709,0.0334,0.0008,0.0237
MOD17A2HGF_061_Gpp_500m_doy2022153000000_aid0001,Gpp_500m,aid0001,2022-06-02,221463.0,0.0008,0.0931,"(0.0008,0.0931)",0.0405751,0.0170597,0.000291,0.0529,0.0898,0.0411,0.0008,0.0283
MOD17A2HGF_061_Gpp_500m_doy2022161000000_aid0001,Gpp_500m,aid0001,2022-06-10,221463.0,0.0008,0.0925,"(0.0008,0.0925)",0.0390717,0.0173592,0.0003013,0.0511,0.0878,0.0395,0.0008,0.0266
MOD17A2HGF_061_Gpp_500m_doy2022169000000_aid0001,Gpp_500m,aid0001,2022-06-18,221463.0,0.0008,0.0884,"(0.0008,0.0884)",0.0341968,0.0160897,0.0002589,0.0455,0.0804,0.0341,0.0008,0.0222
MOD17A2HGF_061_Gpp_500m_doy2022177000000_aid0001,Gpp_500m,aid0001,2022-06-26,221463.0,0.0008,0.0985,"(0.0008,0.0985)",0.0339063,0.0166961,0.0002788,0.0452,0.0807,0.0336,0.0008,0.0215
MOD17A2HGF_061_Gpp_500m_doy2022185000000_aid0001,Gpp_500m,aid0001,2022-07-04,221463.0,0.0007,0.0834,"(0.0007,0.0834)",0.0263583,0.0140127,0.0001964,0.0348,0.0631,0.0255,0.0007,0.0159
MOD17A2HGF_061_Gpp_500m_doy2022193000000_aid0001,Gpp_500m,aid0001,2022-07-12,221463.0,0.0008,0.0824,"(0.0008,0.0824)",0.0265736,0.0142048,0.0002018,0.0356,0.0657,0.0259,0.0008,0.0155
MOD17A2HGF_061_Gpp_500m_doy2022201000000_aid0001,Gpp_500m,aid0001,2022-07-20,221463.0,0.0008,0.0952,"(0.0008,0.0952)",0.0287699,0.0167362,0.0002801,0.0393,0.075,0.0272,0.0008,0.0155
MOD17A2HGF_061_Gpp_500m_doy2022209000000_aid0001,Gpp_500m,aid0001,2022-07-28,221463.0,0.0007,0.0899,"(0.0007,0.0899)",0.0275753,0.0153562,0.0002358,0.0379,0.0719,0.0269,0.0007,0.0152
MOD17A2HGF_061_Gpp_500m_doy2022217000000_aid0001,Gpp_500m,aid0001,2022-08-05,221463.0,0.0007,0.0894,"(0.0007,0.0894)",0.0287722,0.0152306,0.000232,0.0389,0.0722,0.0285,0.0007,0.0167
MOD17A2HGF_061_Gpp_500m_doy2022225000000_aid0001,Gpp_500m,aid0001,2022-08-13,221463.0,0.0008,0.0884,"(0.0008,0.0884)",0.0274576,0.0155545,0.0002419,0.0377,0.072,0.026,0.0008,0.0148
MOD17A2HGF_061_Gpp_500m_doy2022233000000_aid0001,Gpp_500m,aid0001,2022-08-21,221463.0,0.0008,0.0892,"(0.0008,0.0892)",0.0280747,0.0158061,0.0002498,0.0391,0.0746,0.0264,0.0008,0.0154
MOD17A2HGF_061_Gpp_500m_doy2022241000000_aid0001,Gpp_500m,aid0001,2022-08-29,221463.0,0.0008,0.0949,"(0.0008,0.0949)",0.0273075,0.0166054,0.0002757,0.0392,0.0777,0.0248,0.0008,0.0135
MOD17A2HGF_061_Gpp_500m_doy2022249000000_aid0001,Gpp_500m,aid0001,2022-09-06,221463.0,0.0007,0.0836,"(0.0007,0.0836)",0.0274306,0.0155711,0.0002425,0.0383,0.0737,0.0259,0.0007,0.0147
MOD17A2HGF_061_Gpp_500m_doy2022257000000_aid0001,Gpp_500m,aid0001,2022-09-14,221463.0,0.0008,0.1017,"(0.0008,0.1017)",0.0319137,0.0200007,0.0004,0.047,0.095,0.0284,0.0008,0.0149
MOD17A2HGF_061_Gpp_500m_doy2022265000000_aid0001,Gpp_500m,aid0001,2022-09-22,221463.0,0.0005,0.0979,"(0.0005,0.0979)",0.0298859,0.0195486,0.0003821,0.0445,0.0913,0.0263,0.0005,0.0133
MOD17A2HGF_061_Gpp_500m_doy2022273000000_aid0001,Gpp_500m,aid0001,2022-09-30,221463.0,0.0006,0.0953,"(0.0006,0.0953)",0.0288315,0.0187875,0.000353,0.0429,0.0885,0.0258,0.0006,0.0125
MOD17A2HGF_061_Gpp_500m_doy2022281000000_aid0001,Gpp_500m,aid0001,2022-10-08,221463.0,0.0004,0.0994,"(0.0004,0.0994)",0.0300957,0.0189508,0.0003591,0.045,0.0902,0.0283,0.0004,0.0133
MOD17A2HGF_061_Gpp_500m_doy2022289000000_aid0001,Gpp_500m,aid0001,2022-10-16,221463.0,0.0007,0.088,"(0.0007,0.088)",0.0281782,0.0158614,0.0002516,0.0407,0.0764,0.0277,0.0007,0.0145
MOD17A2HGF_061_Gpp_500m_doy2022297000000_aid0001,Gpp_500m,aid0001,2022-10-24,221463.0,0.0007,0.0945,"(0.0007,0.0945)",0.0342684,0.0187947,0.0003532,0.0488,0.0945,0.0352,0.0007,0.0181
MOD17A2HGF_061_Gpp_500m_doy2022305000000_aid0001,Gpp_500m,aid0001,2022-11-01,221463.0,0.0008,0.1061,"(0.0008,0.1061)",0.0383333,0.0209445,0.0004387,0.0543,0.1045,0.039,0.0008,0.0208
MOD17A2HGF_061_Gpp_500m_doy2022313000000_aid0001,Gpp_500m,aid0001,2022-11-09,221463.0,0.0007,0.0958,"(0.0007,0.0958)",0.0346789,0.01849,0.0003419,0.0483,0.0919,0.0356,0.0007,0.0192
MOD17A2HGF_061_Gpp_500m_doy2022321000000_aid0001,Gpp_500m,aid0001,2022-11-17,221463.0,0.0008,0.1056,"(0.0008,0.1056)",0.0360916,0.0193466,0.0003743,0.0495,0.0925,0.0367,0.0008,0.0208
MOD17A2HGF_061_Gpp_500m_doy2022329000000_aid0001,Gpp_500m,aid0001,2022-11-25,221463.0,0.0005,0.0926,"(0.0005,0.0926)",0.0313463,0.0179275,0.0003214,0.0438,0.0837,0.0306,0.0005,0.0172
MOD17A2HGF_061_Gpp_500m_doy2022337000000_aid0001,Gpp_500m,aid0001,2022-12-03,221463.0,0.0005,0.0949,"(0.0005,0.0949)",0.0276974,0.0169909,0.0002887,0.0382,0.0736,0.026,0.0005,0.0146
MOD17A2HGF_061_Gpp_500m_doy2022345000000_aid0001,Gpp_500m,aid0001,2022-12-11,221463.0,0.0001,0.0891,"(0.0001,0.0891)",0.0248649,0.0151314,0.000229,0.0342,0.0652,0.0227,0.0001,0.0135
MOD17A2HGF_061_Gpp_500m_doy2022353000000_aid0001,Gpp_500m,aid0001,2022-12-19,221463.0,0.0,0.0859,"(0.0,0.0859)",0.0215834,0.0138412,0.0001916,0.0294,0.0567,0.0191,0.0,0.0112
MOD17A2HGF_061_Gpp_500m_doy2022361000000_aid0001,Gpp_500m,aid0001,2022-12-27,221463.0,0.0002,0.0562,"(0.0002,0.0562)",0.0153494,0.0093489,8.74e-05,0.0206,0.0387,0.0139,0.0002,0.0085
MOD17A2HGF_061_Gpp_500m_doy2023001000000_aid0001,Gpp_500m,aid0001,2023-01-01,221463.0,0.0008,0.0964,"(0.0008,0.0964)",0.0235733,0.0164274,0.0002699,0.0331,0.0664,0.0198,0.0008,0.0109
MOD17A2HGF_061_Gpp_500m_doy2023009000000_aid0001,Gpp_500m,aid0001,2023-01-09,221463.0,0.0,0.0917,"(0.0,0.0917)",0.0192867,0.0146828,0.0002156,0.0283,0.0589,0.0158,0.0,0.0079
MOD17A2HGF_061_Gpp_500m_doy2023017000000_aid0001,Gpp_500m,aid0001,2023-01-17,221463.0,0.0,0.0887,"(0.0,0.0887)",0.0154546,0.0134697,0.0001814,0.0235,0.0515,0.0114,0.0,0.0048
MOD17A2HGF_061_Gpp_500m_doy2023025000000_aid0001,Gpp_500m,aid0001,2023-01-25,221463.0,0.0,0.0852,"(0.0,0.0852)",0.0139242,0.012587,0.0001584,0.0213,0.0474,0.0101,0.0,0.0039
MOD17A2HGF_061_Gpp_500m_doy2023033000000_aid0001,Gpp_500m,aid0001,2023-02-02,221463.0,0.0,0.0796,"(0.0,0.0796)",0.0115062,0.0115973,0.0001345,0.0178,0.0406,0.0078,0.0,0.0026
MOD17A2HGF_061_Gpp_500m_doy2023041000000_aid0001,Gpp_500m,aid0001,2023-02-10,221463.0,0.0,0.0732,"(0.0,0.0732)",0.0088918,0.0105965,0.0001123,0.0149,0.0365,0.0051,0.0,0.0005
MOD17A2HGF_061_Gpp_500m_doy2023049000000_aid0001,Gpp_500m,aid0001,2023-02-18,221463.0,0.0,0.0673,"(0.0,0.0673)",0.0078855,0.0089396,7.99e-05,0.0127,0.0304,0.0047,0.0,0.0009
MOD17A2HGF_061_Gpp_500m_doy2023057000000_aid0001,Gpp_500m,aid0001,2023-02-26,221463.0,0.0005,0.0796,"(0.0005,0.0796)",0.0117821,0.0099449,9.89e-05,0.0158,0.032,0.0092,0.0005,0.005
MOD17A2HGF_061_Gpp_500m_doy2023065000000_aid0001,Gpp_500m,aid0001,2023-03-06,221463.0,0.0007,0.0872,"(0.0007,0.0872)",0.0131322,0.0104588,0.0001094,0.0172,0.0337,0.0106,0.0007,0.0062
MOD17A2HGF_061_Gpp_500m_doy2023073000000_aid0001,Gpp_500m,aid0001,2023-03-14,221463.0,0.001,0.0596,"(0.001,0.0596)",0.0150414,0.0081653,6.67e-05,0.0192,0.034,0.0138,0.001,0.0093
MOD17A2HGF_061_Gpp_500m_doy2023081000000_aid0001,Gpp_500m,aid0001,2023-03-22,221463.0,0.0013,0.0816,"(0.0013,0.0816)",0.0237677,0.0112532,0.0001266,0.0303,0.0523,0.0229,0.0013,0.0156
MOD17A2HGF_061_Gpp_500m_doy2023089000000_aid0001,Gpp_500m,aid0001,2023-03-30,221463.0,0.001,0.0975,"(0.001,0.0975)",0.0291301,0.0131151,0.000172,0.0359,0.0594,0.0277,0.001,0.0202
MOD17A2HGF_061_Gpp_500m_doy2023097000000_aid0001,Gpp_500m,aid0001,2023-04-07,221463.0,0.0012,0.1075,"(0.0012,0.1075)",0.0374742,0.0141509,0.0002002,0.0452,0.0701,0.0369,0.0037,0.0286
MOD17A2HGF_061_Gpp_500m_doy2023105000000_aid0001,Gpp_500m,aid0001,2023-04-15,221463.0,0.001,0.0826,"(0.001,0.0826)",0.0343028,0.0126131,0.0001591,0.042,0.0658,0.0343,0.0024,0.0261
MOD17A2HGF_061_Gpp_500m_doy2023113000000_aid0001,Gpp_500m,aid0001,2023-04-23,221463.0,0.0012,0.0792,"(0.0012,0.0792)",0.0379485,0.013193,0.0001741,0.0472,0.0745,0.0387,0.0019,0.029
MOD17A2HGF_061_Gpp_500m_doy2023121000000_aid0001,Gpp_500m,aid0001,2023-05-01,221463.0,0.0015,0.0855,"(0.0015,0.0855)",0.041176,0.013596,0.0001849,0.0506,0.0782,0.0421,0.0046,0.0322
